,time,Label,author,title,summary,description,article_text,url
2,"April 10, 2020 11:24 AM IST",1,Kshitij Anand,"'After lockdown, V-shaped recovery possible in auto, NBFCs, private banks, metals'","A V-shaped recovery is likely in most beaten-down stocks and sectors.
Auto, auto ancillaries, NBFCs, private banks, and metals will witness recovery as the pent-up demand is likely to compensate for the lost days, Umesh Mehta, Head of Research, Samco Securities, says in an interview to Moneycontrol’s Kshitij Anand.
Q) Which are the companies that are likely to see a V-shaped recovery after the lockdown?
A) A V-shaped recovery in stock prices can be witnessed in most beaten-down stocks and sectors.
Auto, auto ancillaries, NBFCs, private banks, and metals will witness recovery as the pent-up demand is likely to compensate for the lost days.","Auto, auto ancillaries, NBFCs, private banks, and metals will witness recovery, says Umesh Mehta of Samco Securities.","A V-shaped recovery is likely in most beaten-down stocks and sectors. Auto, auto ancillaries, NBFCs, private banks, and metals will witness recovery as the pent-up demand is likely to compensate for the lost days, Umesh Mehta, Head of Research, Samco Securities, says in an interview to Moneycontrol’s Kshitij Anand.

Edited excerpts:

Q) It was comparatively a better week for Indian markets but what is the way forward? What are the reasons for the rally – stimulus hopes, a drop in coronavirus cases?

A) Indian markets are aping the US and other global indices, as there is a revival in confidence with regards to fighting this pandemic. Many countries are showing a reduction in COVID-19-related cases and this is boosting sentiment.

Another factor that led to the rally this week was the fact that the lockdown period is coming to an end. Whether this period will be extended is anybody’s guess, but for now, investors’ hopes are up that most of the negatives are already factored in.

Q) What are the factors that investors should watch out for in the coming week, which again will be a truncated one? Initial reports suggest that the lockdown will be extended in the metros, will that be a spoiler?

A) Investors are hawk-eyed to the news on the extension of the lockdown. This will be the deciding factor that will guide bourses in the coming week.

Any surprises will cause the indices to move either with a gap-up or a gap-down. Global cues will also be a major force for the markets in the coming week. Traders should be extremely cautious and take bets only if they have a high-risk appetite.

Q) Small & midcaps have outperformed. Is it value buying which is leading to the outperformance or the liquidity factor, which is not enough in some of these names when compared to largecaps?

A) Buying is more event-driven at this point than value-driven. Investors are following the ‘buy-on-dips’ strategy but in the process, they are forgetting that companies that have performed in the past are not necessarily going to emerge winners post this pandemic.

It is extremely essential to analyse the impact of lockdowns and restrictions in trade on businesses before buying them.

Since there is uncertainty in how long the lockdown will last or if it will be extended, it is too early to assess the gravity of the crisis.

Q) One thing which we cannot close our eyes to is “recession” and the coronavirus outbreak. Both the events are interlinked and will have a lasting impact on the economies across the world, including India. What are your views?

A) Markets and the economy, in general, have witnessed recessions once every decade. It is indeed a tough time as this pandemic is not due to a financial crisis but is a health hazard.

Hence, the impact will be much larger, affecting varied industries. Recessions are tough times with job losses, shut down in small businesses and the steeper the fall, the longer time it will take for economies to revive just like it has in the past.

Q) Which are the companies that are likely to see a V-shaped recovery after the lockdown?

Hence, only risk-taking investors who have the patience to remain invested for a good five years should start accumulating equities. It will not be advisable for the faint-hearted to venture into the market when the VIX is at 51 while the lower range is 30.

A) A V-shaped recovery in stock prices can be witnessed in most beaten-down stocks and sectors. Auto, auto ancillaries, NBFCs, private banks, and metals will witness recovery as the pent-up demand is likely to compensate for the lost days.

There may be a postponement in demand but nonetheless demand will remain for such companies. FMCG, as a sector, will not be attractive from investing point of view because of high valuations and the fact that a bullish consensus is already built into prices.

Disclaimer: The views and investment tips expressed by experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",https://www.moneycontrol.com/news/business/markets/after-lockdown-v-shaped-recovery-possible-in-auto-nbfcs-private-banks-metals-5131111.html
3,"April 10, 2020 11:21 AM IST",1,,Titan Q4FY20 preview: A good start to the quarter marred by COVID-19,"To view the full content of this article, you have to be a Pro:Already a Moneycontrol Pro subscriber?
Or Open in AppNot a Moneycontrol Pro subscriber yet?
Subscribe to Moneycontrol Pro:What's included:",,"To view the full content of this article, you have to be a Pro:

Already a Moneycontrol Pro subscriber? Or Open in App

Not a Moneycontrol Pro subscriber yet?

Subscribe to Moneycontrol Pro:







What's included:",https://www.moneycontrol.com/news/business/moneycontrol-research/titan-q4fy20-preview-a-good-start-to-the-quarter-marred-by-covid-19-5129941.html
4,"April 13, 2020 09:01 AM IST",-1,Kshitij Anand,Stay with equities! 3 potential signs which suggest we are near a bottom,"Nobody in January would have imagined a complete lockdown of the world for an uncertain period of time along with such massive destruction of wealth.
We would assign a 50-60 percent probability to the world slowly opening up in May/June 2020 and India can even open earlier too.
Currently, there are two risks that businesses are facing – productivity loss and liquidity crunch, with the latter one being far more detrimental!
The RBI and Government will take counter-cyclical measures to support either specific industries or general businesses to tide over the liquidity squeeze.
Consensus negative opinion makes it the least risky thing since all optimism has been driven out of its price.”","Current market cap to GDP ratio stood at 54%, last seen only in the 2008 crisis. Usually, through the cycles it oscillates between 50% to 150%.","Vikas Khemani

We are in unprecedented times. Nobody in January would have imagined a complete lockdown of the world for an uncertain period of time along with such massive destruction of wealth. That’s what life is all about.

Risk means more things can happen than will happen. Currently, the world is grappling with these questions:

Q) How long and serious the COVID-19 spread can get; will it get worse before it gets better?

Q) How the lockdown will impact the businesses and economies structurally?

While answers to many of these questions are uncertain and will evolve with each passing day, one thing we believe is that the spread happened at a time when everyone was caught off guard.

Now that it’s a full-blown crisis, Governments and organizations around the globe have come out with full might to curtail the spread and find a cure.

And, it will be a matter of limited time before which it will either get curtailed through a cure or a pause in the spread of new cases or a combination of both.

We would assign a 50-60 percent probability to the world slowly opening up in May/June 2020 and India can even open earlier too. But, never forget the balance probability, so one has to be watching & agile to the evolving situation.

How will business and economies get impacted?

Currently, there are two risks that businesses are facing – productivity loss and liquidity crunch, with the latter one being far more detrimental! We believe companies with good balance sheets and flexible cost structures will be able to navigate through.

The RBI and Government will take counter-cyclical measures to support either specific industries or general businesses to tide over the liquidity squeeze.

But one can never be sure of the effectiveness of these measures, hence businesses with leverage and high fixed costs will be at high risk and will have to tread cautiously.

Our view on the markets - is it a good time to invest?

Very often, we get this question about how much more downside is left? Truthfully, the answer to this is known by none.

Mark Howard once said:

“When everyone believes something is risky, their unwillingness to buy usually reduces its price to the point where it is not risky at all. Consensus negative opinion makes it the least risky thing since all optimism has been driven out of its price.”",https://www.moneycontrol.com/news/business/markets/stay-with-equities-3-potential-signs-which-suggest-we-are-near-a-bottom-5135281.html
5,"April 13, 2020 08:19 AM IST",0,Rakesh Patil,"'ABCD harmonic pattern suggests Nifty can touch 9,600'","Also, the index has given a breakout of inverse head and shoulders pattern on a lower time frame by giving decisive close above 9000 levels and target as this pattern is also around 9,600 levels.
We recommend buying Tata Motors around Rs 73 with a stop loss of Rs 66 and a target price of Rs 85.
HCL Technologies | Rating: Buy around Rs 458 |Target: Rs 528 | Stop Loss: Rs 428 | Upside: 12 percentIT as a sector is expected to outperform in the current scenario.
We recommend buying HCL Tech around Rs 468 keeping a stop loss of Rs 428, for the target of Rs 528.
We suggest buying Just Dial around Rs 318 with the stop loss of Rs 298 and target Rs 350.",The index has given a breakout of inverse head and shoulders pattern on a lower time frame by giving decisive close above 9000 levels and target as this pattern is also around 9600 levels.,"Shabbir Kayyumi

Nifty has bounced by more than 1,000 points and has managed to close above crucial resistance and swing high of 9,040. The weekly candlestick has formed a bullish pattern by closing above the last three weeks high (9,040) and now it can trade towards previous swing high standing around 9,600 mark.

Nifty is forming ‘ABCD’ harmonic pattern and currently, its ‘D’ leg is in progress which can either be equal to ‘A’ leg which comes to 9,600 marks or it can extend to 1.618 of ‘A’ which is near 10,000 marks suggesting index can trade higher with positive sentiments towards pattern targets.

Also, the index has given a breakout of inverse head and shoulders pattern on a lower time frame by giving decisive close above 9000 levels and target as this pattern is also around 9,600 levels.

Furthermore, the benchmark index has managed to close above important moving averages 5 DMA (8,600) and 20 DMA (8,720) suggests one should opt for buy on the dip. On a flip side, a decisive close below strong psychological levels of 8,500 can push index towards crucial support and line of parity standing around 7,800 marks.

Banking Index has managed to close around crucial psychological levels of 20,000 and 5 day’s highest high is suggesting a reversal of short term trend and relief rally towards 25,000 levels cannot be ruled out, conversely, any decisive trading below 18,500 will be a sign of active bears.

Trade Recommendation

Tata Motors | Rating: Buy around Rs 73 | Target: Rs 85 | Stop Loss: Rs 66 | Upside: 13 percent

It has formed a double bottom pattern on the daily chart, which should resolve on the upside after its brief consolidation. The momentum oscillator RSI is in positive territory and entering into a trending phase.

The MACD too indicates good momentum-trend follow through. We recommend buying Tata Motors around Rs 73 with a stop loss of Rs 66 and a target price of Rs 85.

HCL Technologies | Rating: Buy around Rs 458 |Target: Rs 528 | Stop Loss: Rs 428 | Upside: 12 percent

IT as a sector is expected to outperform in the current scenario. Weaken strength in rupee against the dollar could also help this sector to remain strong in the coming week. Recently, the stock gave double bottom breakout and still consolidating above the neckline of the breakout suggest upside move will continue in the near term also.

The momentum oscillator also exited the oversold zone on the daily chart. We recommend buying HCL Tech around Rs 468 keeping a stop loss of Rs 428, for the target of Rs 528.

Just Dial | Rating: Buy around Rs 318 | Target: Rs 350| Stop Loss: Rs 298 | Upside: 10 percent

After hitting the peak of RS 623, the stock gave a sharp fall towards till Rs 250-260 zone from where the chances of developing demand are higher. As of now, the appearance of bullish Harami on the daily chart is giving cues to accumulate this stock at lower levels. The momentum oscillator RSI which is currently overbought took a turn on the north side.

As long as it sustains above the mentioned zone, the possibility of moving on the upside is higher and it can hit our target with ease. We suggest buying Just Dial around Rs 318 with the stop loss of Rs 298 and target Rs 350.

(The author is Head of Technical Research at Narnolia Financial Advisors Ltd.)

: The views and investment tips expressed by investment expert on Moneycontrol.com are his own and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",https://www.moneycontrol.com/news/business/markets/abcd-harmonic-pattern-suggests-nifty-can-touch-9600-5134821.html
6,"April 09, 2020 02:32 PM IST",2,Sandip Das,"D-Street Buzz: 490 stocks hit upper circuit on BSE; volumes of Tata Motors, Cipla surge","Mahindra and Mahindra shares surged after CRISIL reaffirmed its ratings on debt programmes and bank loans.
35 stocks hit 52-week high on BSE including Cipla, Divis Labs, Alembic Pharma, Cadila Healthcare, Alkem Labs and Dr Reddy's Labs among others.
490 stocks hit upper circuit on BSE including SpiceJet, Future Retail, RAIL Vikas Nigam, IRCTC, Wockhardt, KRBL and Jubilant Lifesciences among others.
The most active shares in terms of volumes included Tata Motors which was trading with volumes of 7,187,759 shares, compared to its five day average of 2,216,482 shares, an increase of 224.29 percent.
The other active stocks included NCC, ITC, Future Consumer and Ashok Leyland among others.","490 stocks hit upper circuit on BSE including SpiceJet, Future Retail, RAIL Vikas Nigam, IRCTC, Wockhardt, KRBL and Jubilant Lifesciences among others.","Bulls have taken control of Dalal Street following its global peers with Sensex is up 912.80 points or 3.05 percent at 30806.76, and the Nifty jumped 268.90 points or 3.07 percent at 9017.65.

US President Donald Trump said on Wednesday he would like to reopen the US economy with a “big bang” but that the death toll from the coronavirus needs to be on the downslope before that can happen, said a Reuters report.

Mahindra and Mahindra shares surged after CRISIL reaffirmed its ratings on debt programmes and bank loans.

M&M in its BSE filing on April 9 said CRISIL has reaffirmed its long term rating at AAA/Stable and short term rating at A1+ for company's bank facilities.

The other gainers included Bajaj Auto, Hero MotoCorp, Tata Motors and Eicher Motors.

Nifty Pharma gained 5 percent led by Cipla which zoomed 13 percent after the company received final approval for its Abbreviated new drug application (ANDA) for Albuterol Sulfate Inhalation Aerosol 90mcg (base)/actuation, from the United States Food and Drug Administration (USFDA), as per company release.

The other gainers included Aurobindo Pharma, Lupin, Ajanta Pharma, Divis Labs and Sun Pharmaceutical Industries.

All sectoral indices are trading in the green with the auto index outperforming, spiking by over 8 percent led by Mahindra & Mahindra and Maruti Suzuki which surged over 10 percent each.

35 stocks hit 52-week high on BSE including Cipla, Divis Labs, Alembic Pharma, Cadila Healthcare, Alkem Labs and Dr Reddy's Labs among others.

490 stocks hit upper circuit on BSE including SpiceJet, Future Retail, RAIL Vikas Nigam, IRCTC, Wockhardt, KRBL and Jubilant Lifesciences among others.

The most active shares in terms of volumes included Tata Motors which was trading with volumes of 7,187,759 shares, compared to its five day average of 2,216,482 shares, an increase of 224.29 percent.

ICICI Bank share price jumped 6 percent and was trading with volumes of 1,566,696 shares, compared to its five day average of 2,104,485 shares, a decrease of -25.55 percent.

The other active stocks included NCC, ITC, Future Consumer and Ashok Leyland among others.

Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.​",https://www.moneycontrol.com/news/business/markets/d-street-buzz-490-stocks-hit-upper-circuit-on-bse-volumes-of-tata-motors-cipla-surge-5126931.html
7,"April 13, 2020 09:57 AM IST",-1,Sandip Das,Avenue Supermarts share price hits 5% lower circuit,"The share price of Avenue Supermarts, which owns and operates retail chain Mart, slumped 5 percent lower circuit in the morning trade on April 13 after the company said half of its stores were closed and were getting fewer customers due to the lockdown.
The company was retailing only essential items from the operating stores and average footfall was ""significantly lower than usual"" due to several restrictions imposed by the authorities, Avenue Supermarts said in an update on business operation to bourses.
""We continue to sell daily-use essential items such as grocery and FMCG products from all our stores and have stopped the sale of non-essential items (general merchandise and apparel),"" Avenue Supermarts said.
It was trading with volumes of 3,937 shares, compared to its five-day average of 53,732 shares, a decrease of 92.67 percent.
AK Prabhakar, Head, Research, IDBI Capital in an interview to Moneycontrol placed Avenue Supermart in the category of multibaggers of the future.","There were pending sell orders of 8,287 shares, with no buyers available.","The share price of Avenue Supermarts, which owns and operates retail chain Mart, slumped 5 percent lower circuit in the morning trade on April 13 after the company said half of its stores were closed and were getting fewer customers due to the lockdown.

The company was retailing only essential items from the operating stores and average footfall was ""significantly lower than usual"" due to several restrictions imposed by the authorities, Avenue Supermarts said in an update on business operation to bourses.

Catch All Market Live Updates Here

The stock, which rose more than 66 percent in the last nine months, was quoting at Rs 2,287.90, down Rs 120.40, or 5 percent. It has touched an intraday high of Rs 2,345.50 and an intraday low of Rs 2,287.90.

""We continue to sell daily-use essential items such as grocery and FMCG products from all our stores and have stopped the sale of non-essential items (general merchandise and apparel),"" Avenue Supermarts said.

There were pending sell orders of 8,287 shares, with no buyers available. It was trading with volumes of 3,937 shares, compared to its five-day average of 53,732 shares, a decrease of 92.67 percent.

AK Prabhakar, Head, Research, IDBI Capital in an interview to Moneycontrol placed Avenue Supermart in the category of multibaggers of the future. The company had been growing at 25 percent in the last few years, he had said.

“We think the company is pulling consumers away from unorganised stores due to high discounting and now, delivery to home on the minimum charge would help the company grow in the next few years around those levels,” he said.

“The DMart chain offers a considerable amount of discount when compared to e-commerce platforms. The operating margin is higher compared to its peers due to the company’s low-cost structure,” Angel Broking said in a note.

: The above report is compiled from information available on public platforms. Moneycontrol advises users to check with certified experts before taking any investment decisions.",https://www.moneycontrol.com/news/business/stocks/avenue-supermarts-share-price-hits-5-lower-circuit-5137711.html
8,"April 09, 2020 04:17 PM IST",0,Sandip Das,Winners & Losers: 10 stocks that moved the most on April 9,"Mahindra and Mahindra | Share price surged 17 percent after CRISIL reaffirmed its rating.
M&M in its BSE filing on April 9 said CRISIL has reaffirmed its long-term rating at AAA/Stable and short-term rating at A1+ for the company's bank facilities.","Auto Index surged over 10 percent followed by metal, pharma and infra. BSE Midcap and Smallcap indices rose over 3 percent each.",Mahindra and Mahindra | Share price surged 17 percent after CRISIL reaffirmed its rating. M&M in its BSE filing on April 9 said CRISIL has reaffirmed its long-term rating at AAA/Stable and short-term rating at A1+ for the company's bank facilities.,https://www.moneycontrol.com/news/business/stocks/winners-losers-10-stocks-that-moved-the-most-on-april-9-5127651.html
9,"April 12, 2020 09:47 AM IST",2,Rakesh Patil,"Slideshow | Market breaks 7-week losing streak on stimulus hopes; auto, pharma outperform","On the BSE, Reliance Industries gained the most in terms of market value, followed by HDFC Bank, HUL, TCS and Maruti Suzuki last week.
Disclaimer: Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media & Investments Ltd.","Last week, the market rallied on hopes of stimulus package from the government and supporting global cues as some countries reported reduction in the number of daily coronavirus cases.","On the BSE, Reliance Industries gained the most in terms of market value, followed by HDFC Bank, HUL, TCS and Maruti Suzuki last week. Disclaimer: Reliance Industries Ltd. is the sole beneficiary of Independent Media Trust which controls Network18 Media & Investments Ltd.",https://www.moneycontrol.com/news/business/markets/slideshow-market-breaks-7-week-losing-streak-on-stimulus-hopes-auto-pharma-outperform-5134691.html
10,"April 10, 2020 12:36 PM IST",2,Nishant Kumar,Indices rally despite lockdown gloom; 16 stocks from BSE 500 surge over 50%,"In the BSE 500 index, as many as 437 stocks logged gains.
Axis Bank, Sun Pharma and Reliance Industries logged gains of 38.51 percent, 35.86 percent and 29.28 percent, respectively.
As many as 13 stocks logged gains of more than 20 percent while 22 stocks rose more than 10 percent during that period.
""This uptrend seems to be a short-term bear market rally and may not be sustainable,"" said Vinod Nair, Head of Research at Geojit Financial Services.
The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not that of the website or its management.","In order to keep coronavirus infections under check, Prime Minister Narendra Modi had announced a pan-India lockdown for 21 days on March 24, effective from 00:00 hours on March 25.","The benchmarks, Sensex and Nifty, have logged gains of nearly 17 percent each since March 24, data from Ace Equity showed.

In order to keep coronavirus infections under check, Prime Minister Narendra Modi had announced a pan-India lockdown for 21 days on March 24, effective 00:00 hours on March 25.

Since March 25, there were a total of 10 trading sessions. Out of 10, the benchmarks ended in the green in 5 sessions.

While Nifty is back above 9,000-mark, Sensex, too, has reclaimed 31,000 level.

This may offer some relief even though Sensex and Nifty are still 26 percent down from their all-time highs of 42,273.87 and 12,430.50, respectively, that they had hit in January 2020.

Amid all the uncertainty in the market, the recent correction in the market has been termed as an investment opportunity by most experts and brokerages.

In the BSE 500 index, as many as 437 stocks logged gains. Out of 437, 16 stocks surged over 50 percent since March 24. As many as 337 stocks jumped more than 10 percent in that period.

Among the 63 stocks from the BSE 500 index that lost during the period of lockdown, as many as 20 fell more than 10 percent.

In the 30-share Sensex pack, all stocks logged gains during the period, with Mahindra and Mahindra (up 41.58 percent) emerging as the top gainer of the pack.

Axis Bank, Sun Pharma and Reliance Industries logged gains of 38.51 percent, 35.86 percent and 29.28 percent, respectively. As many as 13 stocks logged gains of more than 20 percent while 22 stocks rose more than 10 percent during that period.

Among the sectoral indices on BSE, Healthcare emerged as the top gainer, jumping as much as 29 percent during that period.

BSE Energy, Oil & Gas, FMCG and Telecom logged gains of 26 percent, 23.59 percent, 21.64 percent and 20.36 percent, respectively, during the period of lockdown so far. BSE IT, with a gain of 6.45 percent, remained at the end of the sectoral indices.

Will the rally sustain?

The market is in uncertain territory. Unless the issue of COVID-19 comes under control, the market will continue to experience bouts of volatility.

Experts are of the view that such intermittent rally is a trading rally in a bear market which may not be sustainable.

""This uptrend seems to be a short-term bear market rally and may not be sustainable,"" said Vinod Nair, Head of Research at Geojit Financial Services.

Nair added that there is an expectation that the worst affected sectors and MSMEs may get some relief in another package to be announced shortly by the government. Markets will continue to fluctuate based on news coming out regarding the spread of infections and any lifting of lockdown in India.

Not much has changed for the market and there is very little for it to cheer.

The real picture of the economy is worrysome and it cannot be said how long it will take to get the economy on track.

Singapore's banking group DBS has revised the country's GDP estimate to 1.5 percent for the current fiscal amid the current lockdown due to COVID-19. This comes a day after American brokerage Goldman Sachs revised its forecast for the country's real GDP growth to 1.6 percent as against 3.3 percent it had estimated earlier.

India's industrial output grew at 4.5 percent as against a 0.2 percent growth rate year-on-year, as per the Index of Industrial Production (IIP) data released by the government on April 9.

But experts are of the view that this will deteriorate sharply due to the lockdown.

""There is not much to cheer from this data as IIP growth is likely to sharply fall going forward due to the impact of COVID-19 crisis. Even after the lockdown is lifted, demand for consumer discretionary items will take time to recover given the poor consumer sentiments in midst of job losses and pay cuts. Capital goods demand will also remain weak as businesses will be wary of capex in these uncertain times,” said Rajani Sinha, Chief Economist & Head Research at Knight Frank India.

The hopes are pinned on the economic stimulus that the government may bring in the coming days. The stimulus announced in the past were not enough to meet the need of the economy, experts said.

The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",https://www.moneycontrol.com/news/business/markets/indices-rally-despite-lockdown-gloom-16-stocks-from-bse-500-surge-over-50-5130201.html
11,"April 13, 2020 10:17 AM IST",2,Sandip Das,Gulf Oil Lubricants share price jumps 12% after board declares dividend,"The share price of Gulf Oil Lubricants jumped over 12 percent in the morning trade on April 13 after the board fixed April 23 as the Record Date for payment of interim dividend for the financial year 2019-20.
The company has declared an interim dividend of Rs 7 per share on 5,01,05,710 equity shares of Rs 2 each, the Hinduja group firm told the exchanges.
Catch All Market Live Updates HereThe stock, which has surged more than 22 percent in the last five days, was quoting at Rs 636.05, up Rs 69.75, or 12.32 percent.
It touched an intraday high of Rs 659.95 and an intraday low of Rs 615.00.
It was trading with volumes of 212 shares, compared to its five-day average of 308 shares, a decrease of 31.08 percent.",The company has declared an interim dividend of Rs 7 per equity share for the financial year 2019-20.,"The share price of Gulf Oil Lubricants jumped over 12 percent in the morning trade on April 13 after the board fixed April 23 as the Record Date for payment of interim dividend for the financial year 2019-20.

The company has declared an interim dividend of Rs 7 per share on 5,01,05,710 equity shares of Rs 2 each, the Hinduja group firm told the exchanges.

Catch All Market Live Updates Here

The stock, which has surged more than 22 percent in the last five days, was quoting at Rs 636.05, up Rs 69.75, or 12.32 percent. It touched an intraday high of Rs 659.95 and an intraday low of Rs 615.00. It was trading with volumes of 212 shares, compared to its five-day average of 308 shares, a decrease of 31.08 percent.",https://www.moneycontrol.com/news/business/stocks/gulf-oil-lubricants-share-price-jumps-12-after-board-declares-dividend-5137791.html
13,"April 13, 2020 07:08 AM IST",2,Nishant Kumar,"Hot Stocks | ACC, Eicher Motors can give 14-22% return in short term","Vikas JainNifty made a sharp comeback on the back of positive global cues to form higher double bottoms on weekly charts.
The index closed in positive after seven consecutive weeks of fall with a broad-based positive momentum across sectors and stocks.
We believe now Nifty will try to consolidate and witness some weakness from higher levels of 9,500-9,600.
On the downside, multiple supports exist in the range of Rs 930-950 levels, protecting the downside from the current levels.
Short position can be initiated in the range of Rs 495-505 for a target of Rs 445 with a stop loss of Rs 530.","As Nifty is almost 21 percent up from its 52 week low, it confirms a strong bottom is in place and any fall near 8,650 levels would be a good opportunity to create longs in the index.","Vikas Jain

Nifty made a sharp comeback on the back of positive global cues to form higher double bottoms on weekly charts. It closed the week ended April 9 near the high of the week.

The index closed in positive after seven consecutive weeks of fall with a broad-based positive momentum across sectors and stocks.

As the index is almost 21 percent up from its 52 week low, it confirms a strong bottom is in place and any fall near 8,650 levels would be a good opportunity to create longs in the index.

Among individual sectors, pharma, FMCG, private banks and auto indices have gained 41 percent, 28 percent, 26 percent and 25 percent, respectively, from their 52-week lows, outperforming the headline index Nifty50.

High beta sectors like metal, media have gained traction along with the broader markets to gain in the range of 13-15 percent from their lows.

India VIX declined 43 percent from its all-time high to close at 50 levels.

We believe now Nifty will try to consolidate and witness some weakness from higher levels of 9,500-9,600.

One should note that midcaps and smallcaps have underperformed by a large margin during the current rally and may witness a good amount of action over the next few trading sessions.

The full-year results for FY20 would start trickling from the next week and one can expect individual stock-wise momentum depending on the results and outlook of the management for the next year after the pandemic crisis of COVID-19.

Bank Nifty has resistance near 20,600 at its short-term moving average and recent high crossover of the same would witness an extended move to 21,800 levels. On the downside, support is placed at 18,800-19,100 levels.

Here are three stock recommendations for the next 3-4 weeks:

ACC | Buy | LTP: Rs 1,007.70 | Target price: Rs 1,150 | Stop loss: Rs 915 | Upside: 14%

The stock has been trading in a range, holding its support levels of Rs 900 and has made higher bottoms on the weekly charts.

Crossover of its short-term 20-day average will give a breakout and week-on-week positive close reinforces our positive stance.

On the downside, multiple supports exist in the range of Rs 930-950 levels, protecting the downside from the current levels.

Eicher Motors | Buy | LTP: 13,700 | Target price: Rs 16,700 | Stop loss: Rs 12,300 | Upside: 22%

The stock has found support near Rs 12,500, which is exactly the 61.8 percent Fibonacci retracement from its all-time high of Rs 33,480.

The sector is witnessing positive momentum and the stock has witnessed a sharp up move in the current week and we believe bottoms are in place for a strong up move.

The key technical indicators such as RSI has also reversed, turning upwards. The stock looks poised for a breakout from the current levels.

Dabur India | Sell | LTP: Rs 483.55 | Target price: Rs 445 | Stop loss: Rs 530 | Downside: 8%

The stock failed to cross its 52-week high and made a lower top witnessing a sharp correction from higher levels with strong volumes.

Overbought RSI and a decline in price are also signalling weakness in the stock.

On the higher side, the stock will face major hurdle around Rs 520-525, its recent high connecting the average rising trend line.

Short position can be initiated in the range of Rs 495-505 for a target of Rs 445 with a stop loss of Rs 530.

(The author is Senior Research Analyst at Reliance Securities)

The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not that of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions.",https://www.moneycontrol.com/news/business/markets/hot-stocks-acc-eicher-motors-can-give-14-22-return-in-short-term-5128751.html
14,"April 13, 2020 10:43 AM IST",-1,Nishant Kumar,"National Fertilizers snaps 6-day winning streak, share price falls over 6%","National Fertilizers (NFL) share price fell over 6 percent in the morning on BSE on April 13, trading in the red after six consecutive sessions of gains.
The company is manufacturing urea at its units in Panipat, Bathinda, Nangal and Vijaipur (Vijaipur- I and Vijaipur II).
On April 9, the company told BSE that ICRA had downgraded its long term-CC limits rating to 'ICRA AA-' from 'ICRA AA'.
ICRA revised ratings on term loans to 'ICRA AA-' from 'ICRA AA'.
Shares of National Fertilizers were trading 2.70 percent down at Rs 23.45 on BSE at 1020 hours.","On April 9, the company told BSE ICRA had downgraded its long term- CC limits rating to 'ICRA AA-' from 'ICRA AA'. The outlook was revised to 'stable' from 'negative'.","National Fertilizers (NFL) share price fell over 6 percent in the morning on BSE on April 13, trading in the red after six consecutive sessions of gains.

In a regulatory filing on BSE on April 13, the company said, ""The subsidy income on urea production from Vijaipur-I from 02.04.2014, up to its re-assessed capacity, would come down by Rs 665 per MT (Rs 2,300—Rs 1,635). For the period 02.04.2014 to 31.12.2019, this would result in lower subsidy income by Rs 330.41 crore.""

The company is manufacturing urea at its units in Panipat, Bathinda, Nangal and Vijaipur (Vijaipur- I and Vijaipur II). Urea is covered under the subsidy scheme of the Government of India.

On April 9, the company told BSE that ICRA had downgraded its long term-CC limits rating to 'ICRA AA-' from 'ICRA AA'. The outlook was revised to 'stable' from 'negative'.

ICRA revised ratings on term loans to 'ICRA AA-' from 'ICRA AA'. The outlook was revised to 'stable' from 'negative'.

The rating downgrade factors in the weakening cost competitiveness of NFL in urea operations, arising from a sharp rise in energy consumption in the current fiscal, which was brought about by unscheduled plant outages, ICRA said in a note.

Besides, production of urea beyond RAC was also less remunerative in a scenario of subdued international prices, which impacted its cash accruals.

With tightening of energy norms by the government from FY2021, NFL’s cash accruals would further take a hit, even though the company was embarking on an energy-saving project that would partially mitigate the risk, ICRA said.

The downgrade in rating also factors the weakening credit metrics of the company due to elevated debt, brought about by higher subsidy receivables and increase in the scale of trading operations leading to higher working capital borrowings and large debt-funded capital expenditure, and investments in the Joint venture company, Ramagundam Fertilisers & Chemicals Limited (RFCL), ICRA added.

Shares of National Fertilizers were trading 2.70 percent down at Rs 23.45 on BSE at 1020 hours.",https://www.moneycontrol.com/news/business/markets/national-fertilizers-snaps-6-day-winning-streak-share-price-falls-over-6-5137881.html
